AVGO,AVGO_1_day_ago,AVGO_2_day_ago,AVGO_3_day_ago,AVGO_4_day_ago,AVGO_5_day_ago,AVGO_vol_1_day_ago,AVGO_vol_2_day_ago,AVGO_vol_3_day_ago,AVGO_vol_4_day_ago,AVGO_vol_5_day_ago,NVDA_1_day_ago,NVDA_2_day_ago,NVDA_3_day_ago,NVDA_4_day_ago,NVDA_5_day_ago,NVDA_vol_1_day_ago,NVDA_vol_2_day_ago,NVDA_vol_3_day_ago,NVDA_vol_4_day_ago,NVDA_vol_5_day_ago,AAPL_1_day_ago,AAPL_2_day_ago,AAPL_3_day_ago,AAPL_4_day_ago,AAPL_5_day_ago,AAPL_vol_1_day_ago,AAPL_vol_2_day_ago,AAPL_vol_3_day_ago,AAPL_vol_4_day_ago,AAPL_vol_5_day_ago,MSFT_1_day_ago,MSFT_2_day_ago,MSFT_3_day_ago,MSFT_4_day_ago,MSFT_5_day_ago,MSFT_vol_1_day_ago,MSFT_vol_2_day_ago,MSFT_vol_3_day_ago,MSFT_vol_4_day_ago,MSFT_vol_5_day_ago,LLY_1_day_ago,LLY_2_day_ago,LLY_3_day_ago,LLY_4_day_ago,LLY_5_day_ago,LLY_vol_1_day_ago,LLY_vol_2_day_ago,LLY_vol_3_day_ago,LLY_vol_4_day_ago,LLY_vol_5_day_ago,MRK_1_day_ago,MRK_2_day_ago,MRK_3_day_ago,MRK_4_day_ago,MRK_5_day_ago,MRK_vol_1_day_ago,MRK_vol_2_day_ago,MRK_vol_3_day_ago,MRK_vol_4_day_ago,MRK_vol_5_day_ago,PG_1_day_ago,PG_2_day_ago,PG_3_day_ago,PG_4_day_ago,PG_5_day_ago,PG_vol_1_day_ago,PG_vol_2_day_ago,PG_vol_3_day_ago,PG_vol_4_day_ago,PG_vol_5_day_ago
26.23863410949707,26.246084213256836,26.022836685180664,25.829360961914062,25.54657745361328,24.95870590209961,1968800.0,3073800.0,2461000.0,3051000.0,1700500.0,2.9772136211395264,2.9632790088653564,2.9702465534210205,2.972568988800049,2.940056085586548,24646400.0,31482400.0,34292800.0,36616800.0,35368000.0,13.246028900146484,13.21104907989502,13.06009578704834,13.228231430053711,12.887965202331543,391482000.0,468473600.0,460250000.0,638433600.0,582755600.0,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,23.155372619628906,37667800.0,29196700.0,51448500.0,41432200.0,38157500.0,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,42.81594467163086,4824800.0,3602300.0,6787700.0,4866800.0,4424200.0,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,29.292776107788086,30678418.0,14392813.0,19301121.0,15843769.0,14839890.0,56.240718841552734,56.03668212890625,56.255313873291016,56.145999908447266,55.87638473510742,7252800.0,7111400.0,7194700.0,9716200.0,7631000.0
26.380029678344727,26.23863410949707,26.246084213256836,26.022836685180664,25.829360961914062,25.54657745361328,2817300.0,1968800.0,3073800.0,2461000.0,3051000.0,2.949345588684082,2.9772136211395264,2.9632790088653564,2.9702465534210205,2.972568988800049,29974800.0,24646400.0,31482400.0,34292800.0,36616800.0,13.43471908569336,13.246028900146484,13.21104907989502,13.06009578704834,13.228231430053711,474236000.0,391482000.0,468473600.0,460250000.0,638433600.0,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,23.319881439208984,36627500.0,37667800.0,29196700.0,51448500.0,41432200.0,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,43.42581558227539,4766200.0,4824800.0,3602300.0,6787700.0,4866800.0,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,29.231943130493164,40492729.0,30678418.0,14392813.0,19301121.0,15843769.0,56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,56.145999908447266,6621000.0,7252800.0,7111400.0,7194700.0,9716200.0
26.781864166259766,26.380029678344727,26.23863410949707,26.246084213256836,26.022836685180664,25.829360961914062,2247700.0,2817300.0,1968800.0,3073800.0,2461000.0,2.958635091781616,2.949345588684082,2.9772136211395264,2.9632790088653564,2.9702465534210205,31085600.0,29974800.0,24646400.0,31482400.0,34292800.0,13.145081520080566,13.43471908569336,13.246028900146484,13.21104907989502,13.06009578704834,465911600.0,474236000.0,391482000.0,468473600.0,460250000.0,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,23.10601234436035,39255200.0,36627500.0,37667800.0,29196700.0,51448500.0,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,43.066165924072266,3870600.0,4766200.0,4824800.0,3602300.0,6787700.0,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,29.5225772857666,58695860.0,40492729.0,30678418.0,14392813.0,19301121.0,56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,56.255313873291016,7016700.0,6621000.0,7252800.0,7111400.0,7194700.0
27.28044891357422,26.781864166259766,26.380029678344727,26.23863410949707,26.246084213256836,26.022836685180664,2749500.0,2247700.0,2817300.0,1968800.0,3073800.0,2.958635091781616,2.958635091781616,2.949345588684082,2.9772136211395264,2.9632790088653564,48584000.0,31085600.0,29974800.0,24646400.0,31482400.0,13.14262866973877,13.145081520080566,13.43471908569336,13.246028900146484,13.21104907989502,405549200.0,465911600.0,474236000.0,391482000.0,468473600.0,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,23.14714241027832,29093400.0,39255200.0,36627500.0,37667800.0,29196700.0,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,43.277252197265625,3623700.0,3870600.0,4766200.0,4824800.0,3602300.0,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,29.245466232299805,18781418.0,58695860.0,40492729.0,30678418.0,14392813.0,55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,56.03668212890625,6340300.0,7016700.0,6621000.0,7252800.0,7111400.0
26.789308547973633,27.28044891357422,26.781864166259766,26.380029678344727,26.23863410949707,26.246084213256836,4344900.0,2749500.0,2247700.0,2817300.0,1968800.0,2.9609575271606445,2.958635091781616,2.958635091781616,2.949345588684082,2.9772136211395264,38330400.0,48584000.0,31085600.0,29974800.0,24646400.0,13.2699613571167,13.14262866973877,13.145081520080566,13.43471908569336,13.246028900146484,303875600.0,405549200.0,465911600.0,474236000.0,391482000.0,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,23.031986236572266,55914800.0,29093400.0,39255200.0,36627500.0,37667800.0,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,43.12870407104492,5357000.0,3623700.0,3870600.0,4766200.0,4824800.0,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,29.042699813842773,27136283.0,18781418.0,58695860.0,40492729.0,30678418.0,56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,56.240718841552734,8079100.0,6340300.0,7016700.0,6621000.0,7252800.0
26.23863410949707,26.789308547973633,27.28044891357422,26.781864166259766,26.380029678344727,26.23863410949707,3444700.0,4344900.0,2749500.0,2247700.0,2817300.0,2.935410976409912,2.9609575271606445,2.958635091781616,2.958635091781616,2.949345588684082,35577600.0,38330400.0,48584000.0,31085600.0,29974800.0,13.612369537353516,13.2699613571167,13.14262866973877,13.145081520080566,13.43471908569336,643960800.0,303875600.0,405549200.0,465911600.0,474236000.0,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,22.925045013427734,92710300.0,55914800.0,29093400.0,39255200.0,36627500.0,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,43.05832290649414,10614700.0,5357000.0,3623700.0,3870600.0,4766200.0,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,29.509061813354492,25499831.0,27136283.0,18781418.0,58695860.0,40492729.0,55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,56.3646125793457,15237000.0,8079100.0,6340300.0,7016700.0,6621000.0
26.268409729003906,26.23863410949707,26.789308547973633,27.28044891357422,26.781864166259766,26.380029678344727,2868900.0,3444700.0,4344900.0,2749500.0,2247700.0,2.91451096534729,2.935410976409912,2.9609575271606445,2.958635091781616,2.958635091781616,29831200.0,35577600.0,38330400.0,48584000.0,31085600.0,13.98239517211914,13.612369537353516,13.2699613571167,13.14262866973877,13.145081520080566,606197200.0,643960800.0,303875600.0,405549200.0,465911600.0,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,22.95795249938965,44809400.0,92710300.0,55914800.0,29093400.0,39255200.0,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,43.066165924072266,3926500.0,10614700.0,5357000.0,3623700.0,3870600.0,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,30.441783905029297,12699350.0,25499831.0,27136283.0,18781418.0,58695860.0,55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,56.23345947265625,7081800.0,15237000.0,8079100.0,6340300.0,7016700.0
26.737220764160156,26.268409729003906,26.23863410949707,26.789308547973633,27.28044891357422,26.781864166259766,3340000.0,2868900.0,3444700.0,4344900.0,2749500.0,2.895932912826538,2.91451096534729,2.935410976409912,2.9609575271606445,2.958635091781616,35548000.0,29831200.0,35577600.0,38330400.0,48584000.0,13.944652557373047,13.98239517211914,13.612369537353516,13.2699613571167,13.14262866973877,526775200.0,606197200.0,643960800.0,303875600.0,405549200.0,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,22.966182708740234,51901600.0,44809400.0,92710300.0,55914800.0,29093400.0,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,43.05051040649414,3337200.0,3926500.0,10614700.0,5357000.0,3623700.0,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,30.428125381469727,16248297.0,12699350.0,25499831.0,27136283.0,18781418.0,56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,55.96382522583008,9326400.0,7081800.0,15237000.0,8079100.0,6340300.0
26.60256576538086,26.737220764160156,26.268409729003906,26.23863410949707,26.789308547973633,27.28044891357422,2963600.0,3340000.0,2868900.0,3444700.0,4344900.0,2.930767774581909,2.895932912826538,2.91451096534729,2.935410976409912,2.9609575271606445,34058800.0,35548000.0,29831200.0,35577600.0,38330400.0,13.870710372924805,13.944652557373047,13.98239517211914,13.612369537353516,13.2699613571167,308660800.0,526775200.0,606197200.0,643960800.0,303875600.0,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,23.14714241027832,35447800.0,51901600.0,44809400.0,92710300.0,55914800.0,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,43.05832290649414,3802800.0,3337200.0,3926500.0,10614700.0,5357000.0,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,30.20975685119629,15693066.0,16248297.0,12699350.0,25499831.0,27136283.0,56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,56.393775939941406,8615800.0,9326400.0,7081800.0,15237000.0,8079100.0
26.7821102142334,26.60256576538086,26.737220764160156,26.268409729003906,26.23863410949707,26.789308547973633,2781600.0,2963600.0,3340000.0,2868900.0,3444700.0,2.8843204975128174,2.930767774581909,2.895932912826538,2.91451096534729,2.935410976409912,33903200.0,34058800.0,35548000.0,29831200.0,35577600.0,13.890656471252441,13.870710372924805,13.944652557373047,13.98239517211914,13.612369537353516,383255600.0,308660800.0,526775200.0,606197200.0,643960800.0,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,23.06488800048828,34233200.0,35447800.0,51901600.0,44809400.0,92710300.0,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,43.105247497558594,2702500.0,3802800.0,3337200.0,3926500.0,10614700.0,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,30.086923599243164,12476021.0,15693066.0,16248297.0,12699350.0,25499831.0,56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,55.62863540649414,6319500.0,8615800.0,9326400.0,7081800.0,15237000.0
26.57263946533203,26.7821102142334,26.60256576538086,26.737220764160156,26.268409729003906,26.23863410949707,1730600.0,2781600.0,2963600.0,3340000.0,2868900.0,2.898254632949829,2.8843204975128174,2.930767774581909,2.895932912826538,2.91451096534729,23247600.0,33903200.0,34058800.0,35548000.0,29831200.0,14.172314643859863,13.890656471252441,13.870710372924805,13.944652557373047,13.98239517211914,395105200.0,383255600.0,308660800.0,526775200.0,606197200.0,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,23.11423683166504,28720900.0,34233200.0,35447800.0,51901600.0,44809400.0,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,42.73776626586914,2811100.0,2702500.0,3802800.0,3337200.0,3926500.0,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,29.77301788330078,10463232.0,12476021.0,15693066.0,16248297.0,12699350.0,56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,55.4974479675293,5868400.0,6319500.0,8615800.0,9326400.0,7081800.0
26.774621963500977,26.57263946533203,26.7821102142334,26.60256576538086,26.737220764160156,26.268409729003906,1288800.0,1730600.0,2781600.0,2963600.0,3340000.0,2.881998300552368,2.898254632949829,2.8843204975128174,2.930767774581909,2.895932912826538,36207600.0,23247600.0,33903200.0,34058800.0,35548000.0,14.223552703857422,14.172314643859863,13.890656471252441,13.870710372924805,13.944652557373047,501135600.0,395105200.0,383255600.0,308660800.0,526775200.0,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,23.18004608154297,44154000.0,28720900.0,34233200.0,35447800.0,51901600.0,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,42.83940505981445,4675200.0,2811100.0,2702500.0,3802800.0,3337200.0,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,29.82079315185547,13746721.0,10463232.0,12476021.0,15693066.0,16248297.0,55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,56.18973159790039,6843600.0,5868400.0,6319500.0,8615800.0,9326400.0
26.66240882873535,26.774621963500977,26.57263946533203,26.7821102142334,26.60256576538086,26.737220764160156,955600.0,1288800.0,1730600.0,2781600.0,2963600.0,2.9028992652893066,2.881998300552368,2.898254632949829,2.8843204975128174,2.930767774581909,23254000.0,36207600.0,23247600.0,33903200.0,34058800.0,14.148689270019531,14.223552703857422,14.172314643859863,13.890656471252441,13.870710372924805,294294000.0,501135600.0,395105200.0,383255600.0,308660800.0,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,23.295204162597656,27824300.0,44154000.0,28720900.0,34233200.0,35447800.0,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,43.2381706237793,5107900.0,4675200.0,2811100.0,2702500.0,3802800.0,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,30.107397079467773,12694110.0,13746721.0,10463232.0,12476021.0,15693066.0,56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,56.5322151184082,5386000.0,6843600.0,5868400.0,6319500.0,8615800.0
26.871870040893555,26.66240882873535,26.774621963500977,26.57263946533203,26.7821102142334,26.60256576538086,1486100.0,955600.0,1288800.0,1730600.0,2781600.0,2.9377336502075195,2.9028992652893066,2.881998300552368,2.898254632949829,2.8843204975128174,25494400.0,23254000.0,36207600.0,23247600.0,33903200.0,13.870710372924805,14.148689270019531,14.223552703857422,14.172314643859863,13.890656471252441,331237200.0,294294000.0,501135600.0,395105200.0,383255600.0,23.336332321166992,23.163593292236328,23.163593292236328,23.237625122070312,23.122472763061523,36047400.0,27824300.0,44154000.0,28720900.0,34233200.0,44.07478332519531,44.012237548828125,43.488372802734375,43.449275970458984,43.066165924072266,3417800.0,5107900.0,4675200.0,2811100.0,2702500.0,30.093748092651367,30.291650772094727,29.813962936401367,29.957277297973633,29.88219451904297,11497503.0,12694110.0,13746721.0,10463232.0,12476021.0,56.153282165527344,56.401058197021484,55.87638473510742,56.306304931640625,56.26258850097656,5274600.0,5386000.0,6843600.0,5868400.0,6319500.0
